FECHA;CIERRE;APERTURA;MAX;MIN;Vol.
10.12.2004;1969;1.990.20;1.999.70;1.964.65;86.93M
09.12.2004;1989.95;1.977.80;1.995.70;1.964.50;87.02M
08.12.2004;1977.95;1.994.15;2.009.70;1.973.15;101.91M
07.12.2004;1992.7;1.990.60;2.002.60;1.981.15;91.43M
06.12.2004;1993.15;1.996.30;2.012.25;1.989.95;103.22M
03.12.2004;1996.2;1.991.90;2.011.90;1.990.30;111.13M
02.12.2004;1999;1.962.75;2.001.55;1.962.75;131.75M
01.12.2004;1962.05;1.960.75;1.971.60;1.944.50;114.58M
30.11.2004;1958.8;1.940.25;1.963.80;1.940.25;119.05M
29.11.2004;1939.65;1.899.30;1.942.95;1.894.60;110.66M
25.11.2004;1901.05;1.904.25;1.915.80;1.892.60;105.46M
24.11.2004;1904.05;1.893.15;1.907.35;1.889.85;65.67M
23.11.2004;1892.6;1.873.35;1.900.05;1.873.35;82.13M
22.11.2004;1873.35;1.872.55;1.878.05;1.845.10;73.28M
19.11.2004;1872.35;1.891.95;1.898.15;1.869.35;83.05M
18.11.2004;1892.05;1.890.45;1.895.30;1.880.80;91.09M
17.11.2004;1888.65;1.879.05;1.892.15;1.874.35;77.65M
16.11.2004;1879;1.872.80;1.881.40;1.862.80;68.60M
12.11.2004;1872.95;1.871.90;1.885.05;1.866.75;21.42M
11.11.2004;1870.55;1.876.45;1.884.65;1.866.95;58.87M
10.11.2004;1876.1;1.859.65;1.878.20;1.857.70;71.71M
09.11.2004;1858.75;1.863.55;1.869.45;1.853.45;63.30M
08.11.2004;1862.8;1.852.45;1.871.05;1.852.45;63.02M
05.11.2004;1852.3;1.836.05;1.854.40;1.836.00;63.62M
04.11.2004;1834.85;1.837.80;1.853.05;1.830.50;85.03M
03.11.2004;1837.4;1.814.15;1.838.40;1.814.15;86.22M
02.11.2004;1813.7;1.798.30;1.817.10;1.798.30;76.29M
01.11.2004;1797.75;1.787.30;1.800.25;1.776.70;79.01M
29.10.2004;1786.9;1.800.85;1.808.85;1.783.10;125.11M
28.10.2004;1800.1;1.783.90;1.808.15;1.783.90;113.06M
27.10.2004;1783.85;1.781.15;1.797.55;1.774.20;87.52M
26.10.2004;1781.05;1.777.85;1.782.10;1.750.30;99.73M
25.10.2004;1757.25;1.780.00;1.783.55;1.753.50;78.09M
21.10.2004;1779.75;1.790.35;1.795.40;1.772.40;69.15M
20.10.2004;1790.05;1.808.60;1.815.20;1.785.45;80.48M
19.10.2004;1808.4;1.787.20;1.813.90;1.787.20;73.75M
18.10.2004;1786;1.796.05;1.806.15;1.782.95;64.34M
15.10.2004;1795;1.794.80;1.814.05;1.789.55;82.58M
14.10.2004;1794.75;1.784.80;1.805.70;1.773.00;96.79M
12.10.2004;1786.9;1.808.45;1.820.90;1.783.05;87.63M
11.10.2004;1807.75;1.817.85;1.829.45;1.803.50;71.94M
09.10.2004;1817.8;1.812.85;1.824.90;1.812.80;25.80M
08.10.2004;1820.2;1.815.65;1.825.15;1.808.75;94.30M
07.10.2004;1815.7;1.793.00;1.821.85;1.793.00;90.73M
06.10.2004;1794.9;1.811.70;1.824.80;1.790.60;106.35M
05.10.2004;1812.45;1.805.85;1.816.55;1.798.60;96.08M
04.10.2004;1805.65;1.776.75;1.813.90;1.775.45;94.39M
01.10.2004;1775.15;1.744.40;1.778.65;1.737.85;95.83M
30.09.2004;1745.5;1.728.30;1.748.20;1.728.20;125.09M
29.09.2004;1727.95;1.700.55;1.730.30;1.695.70;144.12M
28.09.2004;1700.25;1.717.45;1.717.90;1.697.40;98.87M
27.09.2004;1717.5;1.722.40;1.726.15;1.707.95;81.16M
24.09.2004;1722.5;1.726.15;1.736.90;1.717.20;101.67M
23.09.2004;1726.15;1.753.10;1.753.15;1.723.40;142.29M
22.09.2004;1753.9;1.749.75;1.760.80;1.736.30;123.81M
21.09.2004;1750.2;1.728.75;1.753.00;1.724.70;122.45M
20.09.2004;1728.8;1.734.05;1.741.55;1.725.30;132.55M
17.09.2004;1733.65;1.702.70;1.736.40;1.702.70;159.70M
16.09.2004;1705.7;1.683.60;1.708.00;1.677.35;139.09M
15.09.2004;1683.2;1.685.70;1.694.45;1.675.85;104.92M
14.09.2004;1685.55;1.675.20;1.686.80;1.668.45;90.53M
13.09.2004;1675.2;1.668.25;1.681.75;1.668.05;81.53M
10.09.2004;1668.75;1.649.45;1.670.95;1.642.35;78.60M
09.09.2004;1649;1.656.25;1.662.40;1.640.25;86.88M
08.09.2004;1656.25;1.650.60;1.658.85;1.648.25;75.59M
07.09.2004;1650.15;1.643.95;1.653.15;1.641.80;73.20M
06.09.2004;1644;1.634.60;1.649.15;1.634.45;68.88M
03.09.2004;1634.1;1.629.65;1.636.10;1.622.10;81.21M
02.09.2004;1629.3;1.635.50;1.641.25;1.619.90;73.76M
01.09.2004;1635.45;1.631.70;1.640.55;1.631.10;80.87M
31.08.2004;1631.75;1.628.50;1.634.80;1.618.30;92.19M
30.08.2004;1628.45;1.609.45;1.629.90;1.609.20;62.84M
27.08.2004;1609;1.610.85;1.617.25;1.600.15;66.37M
26.08.2004;1610.75;1.595.75;1.613.25;1.593.45;96.02M
25.08.2004;1595.7;1.592.20;1.598.55;1.586.35;70.78M
24.08.2004;1591.6;1.578.20;1.597.90;1.578.05;94.20M
23.08.2004;1578.2;1.590.90;1.595.55;1.573.70;128.55M
20.08.2004;1590.35;1.609.20;1.610.60;1.584.05;108.92M
19.08.2004;1609.2;1.581.90;1.612.50;1.581.90;111.17M
18.08.2004;1581.8;1.604.15;1.604.15;1.577.25;105.91M
17.08.2004;1604.35;1.624.00;1.628.45;1.597.45;139.52M
16.08.2004;1599.15;1.598.20;1.612.70;1.591.60;142.52M
13.08.2004;1598.2;1.598.20;1.612.70;1.591.60;110.48M
12.08.2004;1607.2;1.624.30;1.629.15;1.599.50;125.12M
11.08.2004;1621.6;1.652.10;1.658.90;1.616.85;138.80M
10.08.2004;1652.15;1.642.75;1.656.60;1.637.70;120.50M
09.08.2004;1642.6;1.633.25;1.644.40;1.617.05;107.65M
06.08.2004;1633.4;1.654.85;1.658.70;1.626.70;141.54M
05.08.2004;1654.95;1.626.40;1.656.25;1.626.40;134.33M
04.08.2004;1626.55;1.631.30;1.635.95;1.618.20;105.08M
03.08.2004;1630.6;1.639.95;1.648.35;1.626.30;135.83M
02.08.2004;1639.05;1.631.55;1.643.80;1.627.25;96.48M
30.07.2004;1632.3;1.618.90;1.638.70;1.609.90;151.00M
29.07.2004;1618.7;1.594.70;1.624.30;1.590.15;167.18M
28.07.2004;1594.15;1.600.85;1.609.45;1.586.15;147.02M
27.07.2004;1600.75;1.617.95;1.629.35;1.597.20;167.54M
26.07.2004;1618;1.602.15;1.620.35;1.584.65;138.96M
23.07.2004;1601.6;1.587.60;1.610.85;1.587.60;152.83M
22.07.2004;1598.1;1.581.60;1.609.55;1.580.95;170.68M
21.07.2004;1581.4;1.566.15;1.600.70;1.562.90;112.76M
20.07.2004;1566.1;1.571.70;1.581.05;1.555.55;121.19M
19.07.2004;1571.6;1.559.20;1.582.35;1.556.55;112.37M
16.07.2004;1558.8;1.538.15;1.562.00;1.533.65;138.32M
15.07.2004;1539.4;1.523.10;1.543.25;1.517.80;141.17M
14.07.2004;1522.75;1.535.10;1.552.25;1.519.35;110.00M
13.07.2004;1539.3;1.560.00;1.569.75;1.530.60;79.36M
12.07.2004;1556.95;1.548.60;1.562.80;1.537.70;82.41M
09.07.2004;1553.2;1.517.45;1.557.75;1.472.55;104.35M
08.07.2004;1518.15;1.567.25;1.586.55;1.504.50;204.44M
07.07.2004;1566.8;1.558.05;1.578.50;1.551.35;159.59M
06.07.2004;1558.25;1.526.65;1.561.00;1.524.15;131.32M
05.07.2004;1526.85;1.537.55;1.546.00;1.522.90;101.16M
02.07.2004;1537.5;1.537.05;1.547.65;1.516.15;127.49M
01.07.2004;1537.2;1.506.65;1.539.15;1.504.55;113.01M
30.06.2004;1505.6;1.518.70;1.532.15;1.501.70;132.03M
29.06.2004;1518.3;1.514.35;1.528.50;1.503.30;135.42M
28.06.2004;1514.35;1.488.60;1.516.95;1.488.60;127.92M
25.06.2004;1488.5;1.471.50;1.494.00;1.459.55;148.72M
24.06.2004;1470.75;1.445.35;1.474.30;1.437.90;136.46M
23.06.2004;1446.1;1.474.80;1.481.45;1.442.55;102.70M
22.06.2004;1474.7;1.482.85;1.489.60;1.467.65;90.06M
21.06.2004;1482;1.490.75;1.499.80;1.478.85;80.29M
18.06.2004;1491.2;1.511.95;1.515.05;1.485.05;89.86M
17.06.2004;1512.05;1.494.70;1.519.20;1.482.20;88.06M
16.06.2004;1494.75;1.500.95;1.525.20;1.490.45;88.67M
15.06.2004;1501;1.481.45;1.507.85;1.481.00;97.74M
14.06.2004;1481.35;1.508.15;1.509.60;1.474.65;96.83M
11.06.2004;1508.45;1.544.95;1.547.40;1.504.80;85.74M
10.06.2004;1544.75;1.547.70;1.552.75;1.535.00;78.63M
09.06.2004;1548.3;1.550.45;1.561.60;1.541.60;93.46M
08.06.2004;1550.55;1.542.60;1.557.00;1.526.45;91.17M
07.06.2004;1542.55;1.521.60;1.557.50;1.521.60;105.18M
04.06.2004;1521.1;1.494.85;1.527.00;1.480.80;106.87M
03.06.2004;1495.1;1.535.80;1.566.50;1.484.50;112.50M
02.06.2004;1535.2;1.508.00;1.543.30;1.508.00;87.16M
01.06.2004;1507.9;1.483.90;1.529.60;1.483.90;107.05M
31.05.2004;1483.6;1.507.05;1.509.05;1.456.20;127.19M
28.05.2004;1508.75;1.586.35;1.587.10;1.504.00;134.30M
27.05.2004;1586.4;1.590.15;1.606.00;1.576.05;101.14M
26.05.2004;1598.8;1.608.15;1.625.70;1.587.00;101.45M
25.05.2004;1606.7;1.608.90;1.621.45;1.566.40;101.37M
24.05.2004;1608.85;1.563.65;1.613.60;1.563.05;93.13M
21.05.2004;1560.2;1.545.05;1.566.15;1.498.10;113.12M
20.05.2004;1543.85;1.566.50;1.591.05;1.531.30;134.94M
19.05.2004;1567.85;1.508.05;1.576.05;1.508.05;141.94M
18.05.2004;1503.95;1.392.95;1.517.60;1.389.65;148.41M
17.05.2004;1388.75;1.582.50;1.583.80;1.292.20;114.97M
14.05.2004;1582.4;1.717.05;1.722.80;1.566.95;177.16M
13.05.2004;1717.5;1.707.95;1.750.30;1.625.10;155.58M
12.05.2004;1711.1;1.699.25;1.721.35;1.689.85;106.58M
11.05.2004;1699.45;1.768.70;1.768.70;1.692.90;98.60M
10.05.2004;1769.1;1.804.40;1.804.40;1.753.80;98.00M
07.05.2004;1804.45;1.832.85;1.833.15;1.796.95;84.07M
06.05.2004;1832.8;1.810.30;1.837.95;1.810.30;83.79M
05.05.2004;1809.9;1.789.45;1.814.35;1.788.10;76.70M
04.05.2004;1793.1;1.769.10;1.803.15;1.768.80;89.71M
03.05.2004;1766.7;1.796.10;1.801.45;1.742.80;105.96M
30.04.2004;1796.1;1.820.55;1.841.45;1.788.30;105.82M
29.04.2004;1808.95;1.816.70;1.818.90;1.793.10;136.95M
28.04.2004;1816.55;1.819.00;1.833.95;1.801.80;117.15M
27.04.2004;1817.25;1.890.05;1.893.10;1.814.00;120.42M
23.04.2004;1892.45;1.890.85;1.912.35;1.885.75;127.54M
22.04.2004;1889.55;1.873.55;1.894.60;1.871.00;116.78M
21.04.2004;1873.35;1.844.35;1.876.00;1.838.60;114.89M
20.04.2004;1844.25;1.844.40;1.851.00;1.832.00;102.77M
19.04.2004;1844.05;1.868.20;1.876.20;1.837.40;93.08M
17.04.2004;1868.1;1.869.20;1.875.95;1.864.95;23.01M
16.04.2004;1868.95;1.863.85;1.882.55;1.861.80;83.29M
15.04.2004;1861.95;1.878.50;1.884.50;1.855.00;112.26M
13.04.2004;1878.45;1.838.50;1.885.15;1.819.80;85.83M
12.04.2004;1838.2;1.860.30;1.873.75;1.828.95;80.21M
08.04.2004;1853.55;1.854.00;1.864.95;1.839.70;93.98M
07.04.2004;1848.7;1.856.40;1.865.20;1.833.95;86.26M
06.04.2004;1851.15;1.870.80;1.876.15;1.836.90;109.41M
05.04.2004;1856.6;1.841.10;1.878.80;1.840.00;102.60M
02.04.2004;1841.1;1.856.10;1.856.30;1.809.00;118.74M
01.04.2004;1819.65;1.771.45;1.823.05;1.771.45;111.07M
31.03.2004;1771.9;1.744.60;1.775.30;1.740.20;93.07M
30.03.2004;1750.15;1.762.15;1.775.40;1.746.25;88.67M
29.03.2004;1762.05;1.747.35;1.766.15;1.739.50;81.09M
26.03.2004;1747.5;1.704.45;1.755.45;1.703.80;107.61M
25.03.2004;1704.45;1.691.95;1.720.65;1.691.95;108.54M
24.03.2004;1692.1;1.697.40;1.700.65;1.676.40;88.91M
23.03.2004;1696.4;1.685.15;1.710.45;1.669.70;99.20M
22.03.2004;1685;1.726.30;1.726.35;1.678.40;89.14M
19.03.2004;1725.1;1.716.30;1.738.60;1.703.55;98.83M
18.03.2004;1716.65;1.750.00;1.754.95;1.708.30;99.55M
17.03.2004;1749.85;1.749.60;1.765.05;1.738.85;98.29M
16.03.2004;1749.35;1.763.35;1.769.50;1.730.10;145.24M
15.03.2004;1763.4;1.812.45;1.836.00;1.751.80;134.13M
12.03.2004;1812.2;1.805.20;1.820.95;1.775.90;126.01M
11.03.2004;1805.4;1.843.95;1.843.95;1.798.45;116.66M
10.03.2004;1844.35;1.866.30;1.866.40;1.835.80;131.85M
09.03.2004;1866.05;1.884.50;1.898.70;1.843.00;127.69M
08.03.2004;1885.25;1.868.15;1.891.95;1.867.95;129.10M
05.03.2004;1867.7;1.843.90;1.871.10;1.843.90;116.41M
04.03.2004;1843.85;1.859.30;1.867.95;1.831.20;112.52M
03.03.2004;1860.4;1.852.45;1.868.25;1.842.45;133.76M
01.03.2004;1852.7;1.798.35;1.856.45;1.795.35;113.70M
27.02.2004;1800.3;1.765.90;1.807.45;1.763.95;128.74M
26.02.2004;1765.8;1.787.45;1.818.60;1.760.55;114.14M
25.02.2004;1786.8;1.833.65;1.834.10;1.779.00;102.77M
24.02.2004;1821.35;1.808.40;1.826.85;1.780.35;132.74M
23.02.2004;1808.2;1.853.00;1.867.25;1.800.20;99.79M
20.02.2004;1852.65;1.858.25;1.872.85;1.831.15;130.22M
19.02.2004;1858.3;1.916.65;1.919.70;1.851.80;140.47M
18.02.2004;1916.45;1.920.00;1.935.80;1.912.60;109.07M
17.02.2004;1920.1;1.913.55;1.926.15;1.905.50;122.68M
16.02.2004;1913.55;1.914.45;1.929.50;1.909.45;116.67M
13.02.2004;1913.6;1.875.60;1.916.20;1.873.25;123.51M
12.02.2004;1885.3;1.892.20;1.906.10;1.869.25;109.93M
11.02.2004;1891.5;1.891.80;1.894.80;1.874.50;110.96M
10.02.2004;1880.75;1.880.85;1.897.00;1.861.65;130.43M
09.02.2004;1880.7;1.834.90;1.885.20;1.833.05;102.13M
06.02.2004;1833.65;1.804.35;1.837.95;1.797.95;119.13M
05.02.2004;1804.5;1.823.50;1.846.75;1.787.15;152.93M
04.02.2004;1822.2;1.769.10;1.829.65;1.761.75;152.46M
03.02.2004;1769;1.809.30;1.815.95;1.755.65;142.15M
30.01.2004;1809.75;1.843.70;1.860.40;1.804.30;137.22M
29.01.2004;1843.6;1.863.00;1.883.10;1.827.25;158.14M
28.01.2004;1863.1;1.903.90;1.918.45;1.846.35;153.54M
27.01.2004;1904.7;1.847.90;1.911.30;1.844.65;127.78M
23.01.2004;1847.55;1.771.10;1.858.50;1.771.10;130.36M
22.01.2004;1770.5;1.824.70;1.854.55;1.756.25;164.35M
21.01.2004;1824.6;1.895.45;1.899.55;1.811.35;142.24M
20.01.2004;1893.25;1.928.80;1.957.65;1.876.85;137.95M
19.01.2004;1935.35;1.901.90;1.943.10;1.874.95;120.70M
16.01.2004;1900.65;1.944.15;1.953.05;1.887.10;122.46M
15.01.2004;1944.45;1.983.20;2.000.30;1.933.25;121.99M
14.01.2004;1982.15;1.987.40;1.995.20;1.970.10;113.21M
13.01.2004;1963.6;1.944.70;1.967.85;1.926.10;109.88M
12.01.2004;1945.6;1.972.00;1.980.55;1.936.75;116.68M
09.01.2004;1971.9;1.969.00;2.014.65;1.957.45;153.06M
08.01.2004;1968.55;1.918.10;1.973.45;1.918.10;115.68M
07.01.2004;1916.75;1.927.95;1.930.95;1.888.10;119.20M
06.01.2004;1926.7;1.955.10;1.979.05;1.908.75;124.02M
05.01.2004;1955;1.946.30;1.969.20;1.930.75;129.70M
02.01.2004;1946.05;1.912.25;1.951.70;1.911.05;117.08M
01.01.2004;1912.25;1.880.35;1.917.05;1.880.35;102.55M
31.12.2003;1879.75;1.868.90;1.895.65;1.852.50;114.77M
30.12.2003;1873.25;1.878.90;1.914.40;1.858.55;149.04M
29.12.2003;1874.05;1.838.05;1.876.00;1.837.65;98.55M
26.12.2003;1837.05;1.804.70;1.840.35;1.804.70;114.22M
24.12.2003;1808.7;1.788.45;1.815.60;1.780.30;135.00M
23.12.2003;1780.3;1.789.10;1.800.90;1.751.05;85.98M
22.12.2003;1789.15;1.778.85;1.794.30;1.778.40;93.94M
19.12.2003;1778.55;1.757.00;1.783.70;1.755.40;140.66M
18.12.2003;1756.1;1.733.20;1.759.00;1.725.85;114.57M
17.12.2003;1733.25;1.736.35;1.746.20;1.725.40;101.35M
16.12.2003;1736.25;1.723.90;1.740.30;1.711.30;105.56M
15.12.2003;1723.95;1.699.70;1.728.00;1.699.70;99.58M
12.12.2003;1698.9;1.695.80;1.705.95;1.686.45;95.31M
11.12.2003;1695.4;1.688.35;1.701.70;1.678.35;85.83M
10.12.2003;1686.9;1.675.75;1.697.30;1.672.65;102.33M
09.12.2003;1675.85;1.646.40;1.677.90;1.646.40;82.35M
08.12.2003;1646.25;1.644.85;1.654.35;1.631.85;95.77M
05.12.2003;1645.8;1.675.50;1.688.25;1.642.05;100.93M
04.12.2003;1675.2;1.670.65;1.683.75;1.656.10;103.57M
03.12.2003;1670.5;1.660.70;1.676.20;1.655.90;97.02M
02.12.2003;1658.5;1.657.65;1.671.85;1.639.65;117.86M
01.12.2003;1657.65;1.615.85;1.660.55;1.615.70;110.44M
28.11.2003;1615.25;1.598.55;1.618.95;1.598.55;99.39M
27.11.2003;1598.35;1.568.85;1.602.60;1.568.70;113.55M
25.11.2003;1568.65;1.543.95;1.572.05;1.543.95;95.58M
24.11.2003;1543.9;1.541.35;1.554.05;1.536.50;116.68M
21.11.2003;1540.7;1.520.40;1.547.00;1.509.15;112.86M
20.11.2003;1522.3;1.542.85;1.558.15;1.517.90;112.47M
19.11.2003;1540.6;1.563.95;1.564.00;1.534.35;110.70M
18.11.2003;1564.4;1.579.15;1.591.25;1.557.20;106.24M
17.11.2003;1579.9;1.563.10;1.584.75;1.554.40;89.95M
15.11.2003;1562.8;1.549.65;1.571.30;1.542.00;37.84M
14.11.2003;1550.45;1.577.20;1.580.30;1.544.75;109.49M
13.11.2003;1579.95;1.610.40;1.616.15;1.573.60;108.85M
12.11.2003;1603.8;1.601.30;1.617.75;1.598.00;107.39M
11.11.2003;1601.15;1.594.50;1.608.85;1.590.95;108.54M
10.11.2003;1594.5;1.603.55;1.603.65;1.568.10;62.35M
07.11.2003;1592.05;1.612.10;1.624.50;1.585.35;138.36M
06.11.2003;1612.2;1.610.55;1.630.25;1.605.40;174.02M
05.11.2003;1609.15;1.618.70;1.627.60;1.592.55;151.58M
04.11.2003;1618.7;1.601.30;1.626.40;1.601.30;205.24M
03.11.2003;1601.65;1.556.50;1.605.60;1.556.50;151.96M
31.10.2003;1555.9;1.517.10;1.559.75;1.515.55;154.48M
30.10.2003;1516.85;1.499.25;1.524.25;1.495.80;202.27M
29.10.2003;1498.45;1.481.30;1.501.70;1.477.10;134.07M
28.10.2003;1481.75;1.485.45;1.500.80;1.471.30;138.89M
27.10.2003;1485.3;1.522.05;1.524.05;1.482.00;135.06M
25.10.2003;1521.95;1.506.05;1.533.05;1.506.05;43.19M
24.10.2003;1506.05;1.485.80;1.512.55;1.434.75;150.86M
23.10.2003;1470.45;1.494.75;1.503.00;1.466.25;133.91M
22.10.2003;1494.1;1.506.75;1.522.65;1.483.00;152.76M
21.10.2003;1506.5;1.546.20;1.549.65;1.496.95;196.13M
20.10.2003;1542.7;1.569.70;1.574.10;1.536.50;167.97M
17.10.2003;1569.45;1.565.20;1.574.10;1.552.15;200.57M
16.10.2003;1555.7;1.537.30;1.563.40;1.537.30;162.78M
15.10.2003;1537;1.521.45;1.543.85;1.503.00;152.16M
14.10.2003;1520.8;1.548.70;1.562.85;1.513.75;182.18M
13.10.2003;1546.75;1.523.35;1.550.90;1.516.05;132.23M
10.10.2003;1523.1;1.507.10;1.527.25;1.505.10;152.85M
09.10.2003;1502.1;1.487.85;1.505.05;1.478.40;117.87M
08.10.2003;1478.6;1.477.85;1.493.05;1.460.60;147.78M
07.10.2003;1477.85;1.478.95;1.498.45;1.467.75;210.47M
06.10.2003;1478.9;1.449.45;1.481.05;1.423.75;145.93M
03.10.2003;1449.3;1.420.85;1.451.20;1.420.85;140.54M
01.10.2003;1420.85;1.416.60;1.430.90;1.407.95;118.75M
30.09.2003;1417.1;1.400.70;1.418.10;1.399.80;117.56M
29.09.2003;1399.95;1.386.90;1.422.35;1.386.10;139.66M
26.09.2003;1386.95;1.357.55;1.389.30;1.357.35;142.17M
25.09.2003;1357.2;1.371.45;1.377.25;1.352.80;196.92M
24.09.2003;1372.05;1.324.85;1.373.90;1.322.65;137.40M
23.09.2003;1328.2;1.302.85;1.333.70;1.290.55;118.68M
22.09.2003;1302.9;1.319.25;1.333.55;1.300.25;114.65M
19.09.2003;1322.15;1.303.20;1.331.05;1.285.25;152.26M
18.09.2003;1302.35;1.341.45;1.342.60;1.299.25;142.76M
17.09.2003;1341.6;1.357.95;1.377.45;1.332.20;165.35M
16.09.2003;1357.95;1.330.15;1.362.10;1.299.50;194.59M
15.09.2003;1329.25;1.371.75;1.371.85;1.322.65;144.30M
12.09.2003;1372.1;1.405.55;1.415.65;1.367.15;141.94M
11.09.2003;1403.15;1.409.65;1.422.40;1.399.60;154.18M
10.09.2003;1409.55;1.407.00;1.414.10;1.389.65;184.18M
09.09.2003;1407.05;1.417.80;1.430.70;1.397.65;132.14M
08.09.2003;1417.35;1.398.40;1.420.25;1.398.35;109.01M
05.09.2003;1398.4;1.373.00;1.400.90;1.372.75;139.88M
04.09.2003;1372.7;1.358.90;1.382.60;1.355.80;171.39M
03.09.2003;1359.35;1.387.20;1.394.95;1.353.60;169.29M
02.09.2003;1385.45;1.375.95;1.388.95;1.366.90;129.85M
01.09.2003;1375.95;1.356.70;1.379.40;1.356.65;120.49M
29.08.2003;1356.55;1.341.20;1.365.80;1.340.80;187.82M
28.08.2003;1341.05;1.340.20;1.349.00;1.328.35;147.16M
27.08.2003;1340.3;1.318.75;1.346.30;1.318.75;186.17M
26.08.2003;1318.2;1.270.20;1.322.95;1.269.50;203.04M
25.08.2003;1271.1;1.311.95;1.332.55;1.245.85;189.20M
22.08.2003;1311.15;1.301.50;1.319.45;1.298.80;174.01M
21.08.2003;1300.95;1.288.20;1.304.15;1.287.00;147.95M
20.08.2003;1287.4;1.280.80;1.292.95;1.280.80;179.40M
19.08.2003;1277.7;1.286.05;1.307.60;1.268.10;233.90M
18.08.2003;1281.4;1.247.90;1.285.70;1.247.90;214.89M
14.08.2003;1247.75;1.247.00;1.260.35;1.243.40;150.83M
13.08.2003;1246.9;1.235.35;1.249.35;1.229.30;127.52M
12.08.2003;1234.75;1.233.95;1.249.35;1.229.80;146.06M
11.08.2003;1232.85;1.222.60;1.240.35;1.215.75;154.66M
08.08.2003;1222.65;1.199.70;1.224.50;1.199.70;130.09M
07.08.2003;1196.95;1.170.75;1.199.70;1.170.75;112.32M
06.08.2003;1171.05;1.184.10;1.191.05;1.164.75;112.28M
05.08.2003;1184.45;1.203.90;1.218.50;1.181.00;108.25M
04.08.2003;1203.6;1.196.05;1.206.10;1.185.95;101.51M
01.08.2003;1195.75;1.185.80;1.198.80;1.180.30;86.33M
31.07.2003;1185.85;1.183.30;1.198.50;1.181.90;117.34M
30.07.2003;1183;1.175.30;1.187.70;1.168.45;82.32M
29.07.2003;1174.75;1.169.25;1.177.25;1.154.80;76.21M
28.07.2003;1169.2;1.163.25;1.180.60;1.163.25;82.80M
25.07.2003;1162.75;1.135.50;1.164.70;1.135.05;85.40M
24.07.2003;1139.45;1.119.95;1.144.35;1.118.55;92.46M
23.07.2003;1119.05;1.109.60;1.124.70;1.109.60;93.26M
22.07.2003;1109.2;1.115.35;1.118.25;1.089.30;80.61M
21.07.2003;1115.8;1.140.00;1.146.40;1.112.55;72.12M
18.07.2003;1140;1.151.85;1.162.60;1.130.45;77.57M
17.07.2003;1152;1.168.85;1.175.95;1.145.65;80.35M
16.07.2003;1168.75;1.158.70;1.170.45;1.148.60;67.84M
15.07.2003;1159.85;1.171.50;1.175.55;1.148.80;77.64M
14.07.2003;1171.5;1.161.20;1.173.95;1.161.20;69.73M
11.07.2003;1161.65;1.162.30;1.170.75;1.157.45;73.79M
10.07.2003;1162.35;1.146.00;1.163.60;1.146.00;74.52M
09.07.2003;1141.05;1.146.35;1.155.30;1.137.15;53.37M
08.07.2003;1145.9;1.141.45;1.153.15;1.141.30;68.37M
07.07.2003;1140.55;1.138.90;1.145.75;1.134.60;57.43M
04.07.2003;1138.45;1.145.60;1.148.85;1.134.00;57.67M
03.07.2003;1144.65;1.133.80;1.150.75;1.126.35;87.42M
02.07.2003;1133.8;1.131.55;1.145.40;1.130.20;73.75M
01.07.2003;1130.7;1.133.95;1.139.00;1.125.75;64.85M
30.06.2003;1134.15;1.125.60;1.141.30;1.125.50;67.93M
27.06.2003;1125.55;1.117.45;1.126.80;1.109.35;87.54M
26.06.2003;1116.35;1.106.80;1.118.90;1.106.80;92.15M
25.06.2003;1106.65;1.085.65;1.109.75;1.084.35;76.19M
24.06.2003;1085.35;1.089.20;1.092.65;1.079.10;61.82M
23.06.2003;1089.2;1.100.60;1.106.15;1.087.65;61.15M
20.06.2003;1100.25;1.092.65;1.101.60;1.081.35;70.94M
19.06.2003;1092.55;1.085.95;1.097.00;1.078.90;75.60M
18.06.2003;1086.75;1.082.80;1.093.20;1.080.90;82.70M
17.06.2003;1081.95;1.052.30;1.083.20;1.052.30;72.62M
16.06.2003;1051.8;1.056.50;1.059.80;1.045.55;56.08M
13.06.2003;1056.2;1.050.95;1.059.45;1.050.95;61.69M
12.06.2003;1051.3;1.044.20;1.052.60;1.043.10;58.63M
11.06.2003;1044.1;1.038.00;1.048.25;1.035.00;61.66M
10.06.2003;1037.8;1.052.00;1.056.55;1.033.95;76.48M
09.06.2003;1052.1;1.046.00;1.057.05;1.039.85;58.75M
06.06.2003;1046.4;1.036.20;1.048.85;1.035.95;74.62M
05.06.2003;1035.05;1.021.10;1.038.30;1.021.10;89.52M
04.06.2003;1021.05;1.010.70;1.022.75;1.010.10;63.19M
03.06.2003;1010.65;1.015.90;1.016.90;1.007.65;56.89M
02.06.2003;1015.15;1.006.85;1.020.50;1.004.70;67.87M
30.05.2003;1006.8;1.000.05;1.013.85;994.65;73.78M
29.05.2003;1002.6;990.8;1.004.85;989.5;91.56M
28.05.2003;990.8;977.65;992.25;977.55;64.76M
27.05.2003;976.85;982.35;990;974.25;58.43M
26.05.2003;982.45;967.85;983.9;967.1;54.02M
23.05.2003;967.9;963.5;972.9;962.4;64.22M
22.05.2003;963.25;967.95;972.4;960.05;55.56M
21.05.2003;968;972.05;980.75;965.55;57.37M
20.05.2003;971.55;964.65;974.05;959.8;60.80M
19.05.2003;966.55;973.7;979.85;964.6;61.26M
16.05.2003;973.1;959.85;974.4;959.85;53.82M
15.05.2003;959.85;952.15;961.6;951.15;49.13M
